subset,,1,num_trips,avg_duration,hours,minutes,seconds
weekends,214,368,17,908.8823529411765,0.0,15.0,8.0
weekends,214,807,28,1038.0714285714287,0.0,17.0,18.0
weekends,214,22,24,1028.7083333333333,0.0,17.0,8.0
weekends,214,1816,39,447.3333333333333,0.0,7.0,27.0
weekends,214,82,19,412.6842105263158,0.0,6.0,52.0
weekends,214,811,6,785.1666666666666,0.0,13.0,5.0
weekends,214,798,45,413.3777777777778,0.0,6.0,53.0
weekends,214,2,18,1150.7777777777778,0.0,19.0,10.0
weekends,214,645,107,621.9719626168225,0.0,10.0,21.0
weekends,214,802,1,234.0,0.0,3.0,54.0
weekends,214,647,11,410.6363636363636,0.0,6.0,50.0
weekends,214,216,9,538.8888888888889,0.0,8.0,58.0
weekends,214,796,58,659.2758620689655,0.0,10.0,59.0
weekends,214,801,26,535.2307692307693,0.0,8.0,55.0
weekends,214,1892,42,546.3809523809524,0.0,9.0,6.0
weekends,214,36,16,386.5625,0.0,6.0,26.0
weekends,214,1889,3,773.0,0.0,12.0,53.0
weekends,214,1888,7,942.4285714285714,0.0,15.0,42.0
weekends,214,1891,20,496.15,0.0,8.0,16.0
weekends,214,70,14,465.14285714285717,0.0,7.0,45.0
weekends,214,1890,8,992.75,0.0,16.0,32.0
weekends,214,138,13,408.15384615384613,0.0,6.0,48.0
weekends,214,1887,13,312.2307692307692,0.0,5.0,12.0
weekends,214,1893,49,313.85714285714283,0.0,5.0,13.0
weekends,214,1894,7,1982.142857142857,0.0,33.0,2.0
weekends,214,1895,6,602.3333333333334,0.0,10.0,2.0
weekends,214,1899,12,1008.4166666666666,0.0,16.0,48.0
weekends,214,1896,6,532.6666666666666,0.0,8.0,52.0
weekends,214,808,4,857.25,0.0,14.0,17.0
weekends,214,1898,1,1131.0,0.0,18.0,51.0
weekends,214,1897,14,2028.9285714285713,0.0,33.0,48.0
weekends,214,1900,1,668.0,0.0,11.0,8.0
weekends,797,215,4,1638.5,0.0,27.0,18.0
weekends,797,817,164,759.140243902439,0.0,12.0,39.0
weekends,797,814,131,477.7251908396947,0.0,7.0,57.0
weekends,797,1048,75,1164.44,0.0,19.0,24.0
weekends,797,58,8,1635.125,0.0,27.0,15.0
weekends,797,638,33,1278.8181818181818,0.0,21.0,18.0
weekends,797,1043,66,519.6666666666666,0.0,8.0,39.0
weekends,797,819,10,1052.3,0.0,17.0,32.0
weekends,797,1045,128,940.640625,0.0,15.0,40.0
weekends,797,367,107,949.7943925233645,0.0,15.0,49.0
weekends,797,7,23,766.9565217391304,0.0,12.0,46.0
weekends,797,8,77,885.4545454545455,0.0,14.0,45.0
weekends,797,794,35,1171.5714285714287,0.0,19.0,31.0
weekends,797,75,17,1666.6470588235295,0.0,27.0,46.0
weekends,797,815,17,1531.0588235294117,0.0,25.0,31.0
weekends,797,151,25,1341.52,0.0,22.0,21.0
weekends,797,1046,237,652.0084388185654,0.0,10.0,52.0
weekends,797,156,157,578.0828025477707,0.0,9.0,38.0
weekends,797,3,45,1206.1777777777777,0.0,20.0,6.0
weekends,797,49,60,806.9833333333333,0.0,13.0,26.0
weekends,797,83,32,1396.03125,0.0,23.0,16.0
weekends,797,641,35,746.1142857142858,0.0,12.0,26.0
weekends,797,789,68,1145.9705882352941,0.0,19.0,5.0
weekends,797,644,10,1329.2,0.0,22.0,9.0
weekends,797,87,19,1448.1052631578948,0.0,24.0,8.0
weekends,797,220,77,1272.5324675324675,0.0,21.0,12.0
weekends,797,809,68,829.4264705882352,0.0,13.0,49.0
weekends,797,150,84,726.4880952380952,0.0,12.0,6.0
weekends,797,803,326,572.4079754601227,0.0,9.0,32.0
weekends,797,98,12,1561.1666666666667,0.0,26.0,1.0
weekends,797,795,131,504.7022900763359,0.0,8.0,24.0
weekends,797,790,208,589.6298076923077,0.0,9.0,49.0
weekends,797,640,18,1091.8333333333333,0.0,18.0,11.0
weekends,797,217,22,1094.909090909091,0.0,18.0,14.0
weekends,797,214,52,1097.0,0.0,18.0,17.0
weekends,797,797,308,849.3214285714286,0.0,14.0,9.0
weekends,797,221,44,1800.090909090909,0.0,30.0,0.0
weekends,797,219,26,1959.1538461538462,0.0,32.0,39.0
weekends,797,140,11,850.7272727272727,0.0,14.0,10.0
weekends,797,799,19,1178.4736842105262,0.0,19.0,38.0
weekends,797,132,44,696.8863636363636,0.0,11.0,36.0
weekends,797,116,11,1022.6363636363636,0.0,17.0,2.0
weekends,797,1044,660,830.4,0.0,13.0,50.0
weekends,797,117,44,1097.5454545454545,0.0,18.0,17.0
weekends,797,222,19,952.8421052631579,0.0,15.0,52.0
weekends,797,788,107,765.2897196261682,0.0,12.0,45.0
weekends,797,806,152,579.296052631579,0.0,9.0,39.0
weekends,797,24,17,857.8235294117648,0.0,14.0,17.0
weekends,797,792,122,545.1803278688525,0.0,9.0,5.0
weekends,797,793,19,776.7368421052631,0.0,12.0,56.0
weekends,797,812,55,864.1272727272727,0.0,14.0,24.0
weekends,797,1047,0,,,,
weekends,797,5,100,593.65,0.0,9.0,53.0
weekends,797,157,511,602.6262230919765,0.0,10.0,2.0
weekends,797,810,139,494.3884892086331,0.0,8.0,14.0
weekends,797,34,222,484.2162162162162,0.0,8.0,4.0
weekends,797,908,30,657.4,0.0,10.0,57.0
weekends,797,816,27,812.7407407407408,0.0,13.0,32.0
weekends,797,69,135,660.2,0.0,11.0,0.0
weekends,797,301,50,691.96,0.0,11.0,31.0
weekends,797,642,12,695.3333333333334,0.0,11.0,35.0
weekends,797,131,39,765.7179487179487,0.0,12.0,45.0
weekends,797,33,3,2201.3333333333335,0.0,36.0,41.0
weekends,797,791,6,1171.6666666666667,0.0,19.0,31.0
weekends,797,298,1,1541.0,0.0,25.0,41.0
weekends,797,800,0,,,,
weekends,797,804,21,965.3333333333334,0.0,16.0,5.0
weekends,797,818,34,945.3823529411765,0.0,15.0,45.0
weekends,797,1049,92,719.2173913043479,0.0,11.0,59.0
weekends,797,646,52,1202.173076923077,0.0,20.0,2.0
weekends,797,639,24,1017.5416666666666,0.0,16.0,57.0
weekends,797,212,0,,,,
weekends,797,223,36,1385.5,0.0,23.0,5.0
weekends,797,368,17,1308.2941176470588,0.0,21.0,48.0
weekends,797,807,7,1868.7142857142858,0.0,31.0,8.0
weekends,797,22,21,1315.7619047619048,0.0,21.0,55.0
weekends,797,1816,63,999.984126984127,0.0,16.0,39.0
weekends,797,82,37,985.6216216216217,0.0,16.0,25.0
weekends,797,811,39,1271.1538461538462,0.0,21.0,11.0
weekends,797,798,109,885.7064220183486,0.0,14.0,45.0
weekends,797,2,76,861.0526315789474,0.0,14.0,21.0
weekends,797,645,153,706.0392156862745,0.0,11.0,46.0
weekends,797,802,6,760.1666666666666,0.0,12.0,40.0
weekends,797,647,29,1033.8275862068965,0.0,17.0,13.0
weekends,797,216,5,1068.8,0.0,17.0,48.0
weekends,797,796,189,718.7142857142857,0.0,11.0,58.0
weekends,797,801,30,966.4333333333333,0.0,16.0,6.0
weekends,797,1892,84,649.2380952380952,0.0,10.0,49.0
weekends,797,36,100,874.77,0.0,14.0,34.0
weekends,797,1889,28,1073.857142857143,0.0,17.0,53.0
weekends,797,1888,25,878.84,0.0,14.0,38.0
weekends,797,1891,4,1025.25,0.0,17.0,5.0
weekends,797,70,65,661.5384615384615,0.0,11.0,1.0
weekends,797,1890,6,1192.3333333333333,0.0,19.0,52.0
weekends,797,138,1,861.0,0.0,14.0,21.0
weekends,797,1887,19,903.5263157894736,0.0,15.0,3.0
weekends,797,1893,57,1167.298245614035,0.0,19.0,27.0
weekends,797,1894,13,1578.8461538461538,0.0,26.0,18.0
weekends,797,1895,43,1040.5116279069769,0.0,17.0,20.0
weekends,797,1899,6,1296.5,0.0,21.0,36.0
weekends,797,1896,2,2770.5,0.0,46.0,10.0
weekends,797,808,18,535.7222222222222,0.0,8.0,55.0
weekends,797,1898,11,865.2727272727273,0.0,14.0,25.0
weekends,797,1897,22,831.8636363636364,0.0,13.0,51.0
weekends,797,1900,71,332.0422535211268,0.0,5.0,32.0
weekends,221,215,0,,,,
weekends,221,817,45,1039.2,0.0,17.0,19.0
weekends,221,814,13,1281.3846153846155,0.0,21.0,21.0
weekends,221,1048,41,970.0731707317074,0.0,16.0,10.0
weekends,221,58,4,1905.75,0.0,31.0,45.0
weekends,221,638,122,780.4344262295082,0.0,13.0,0.0
weekends,221,1043,23,1734.0,0.0,28.0,54.0
weekends,221,819,12,1824.9166666666667,0.0,30.0,24.0
weekends,221,1045,13,1549.8461538461538,0.0,25.0,49.0
weekends,221,367,159,820.4150943396227,0.0,13.0,40.0
weekends,221,7,8,1401.5,0.0,23.0,21.0
weekends,221,8,60,906.3666666666667,0.0,15.0,6.0
weekends,221,794,9,1650.111111111111,0.0,27.0,30.0
weekends,221,75,8,1732.875,0.0,28.0,52.0
weekends,221,815,9,2206.1111111111113,0.0,36.0,46.0
weekends,221,151,17,1292.5882352941176,0.0,21.0,32.0
weekends,221,1046,32,1038.8125,0.0,17.0,18.0
weekends,221,156,11,1385.1818181818182,0.0,23.0,5.0
weekends,221,3,4,3264.75,0.0,54.0,24.0
weekends,221,49,43,1069.9302325581396,0.0,17.0,49.0
weekends,221,83,9,1332.0,0.0,22.0,12.0
weekends,221,641,10,842.3,0.0,14.0,2.0
weekends,221,789,10,895.6,0.0,14.0,55.0
weekends,221,644,13,1011.7692307692307,0.0,16.0,51.0
weekends,221,87,64,594.53125,0.0,9.0,54.0
weekends,221,220,287,798.1742160278745,0.0,13.0,18.0
weekends,221,809,65,924.1384615384616,0.0,15.0,24.0
weekends,221,150,14,784.0,0.0,13.0,4.0
weekends,221,803,14,1411.357142857143,0.0,23.0,31.0
weekends,221,98,10,1423.1,0.0,23.0,43.0
weekends,221,795,4,1045.5,0.0,17.0,25.0
weekends,221,790,8,873.0,0.0,14.0,33.0
weekends,221,640,2,1283.5,0.0,21.0,23.0
weekends,221,217,36,1507.0277777777778,0.0,25.0,7.0
weekends,221,214,31,1131.2903225806451,0.0,18.0,51.0
weekends,221,797,30,1586.4,0.0,26.0,26.0
weekends,221,221,194,1041.1340206185566,0.0,17.0,21.0
weekends,221,219,159,418.30817610062894,0.0,6.0,58.0
weekends,221,140,0,,,,
weekends,221,799,6,896.8333333333334,0.0,14.0,56.0
weekends,221,132,11,1062.7272727272727,0.0,17.0,42.0
weekends,221,116,2,1337.5,0.0,22.0,17.0
weekends,221,1044,82,1242.378048780488,0.0,20.0,42.0
weekends,221,117,5,1804.4,0.0,30.0,4.0
weekends,221,222,8,1452.25,0.0,24.0,12.0
weekends,221,788,3,2030.3333333333333,0.0,33.0,50.0
weekends,221,806,21,1418.857142857143,0.0,23.0,38.0
weekends,221,24,9,1816.6666666666667,0.0,30.0,16.0
weekends,221,792,19,1658.578947368421,0.0,27.0,38.0
weekends,221,793,7,1493.2857142857142,0.0,24.0,53.0
weekends,221,812,3,1686.6666666666667,0.0,28.0,6.0
weekends,221,1047,0,,,,
weekends,221,5,11,1684.1818181818182,0.0,28.0,4.0
weekends,221,157,17,1359.2941176470588,0.0,22.0,39.0
weekends,221,810,4,875.0,0.0,14.0,35.0
weekends,221,34,1,1092.0,0.0,18.0,12.0
weekends,221,908,3,1156.0,0.0,19.0,16.0
weekends,221,816,3,994.0,0.0,16.0,34.0
weekends,221,69,20,1222.55,0.0,20.0,22.0
weekends,221,301,9,1052.0,0.0,17.0,32.0
weekends,221,642,2,1101.0,0.0,18.0,21.0
weekends,221,131,6,689.8333333333334,0.0,11.0,29.0
weekends,221,33,1,1415.0,0.0,23.0,35.0
weekends,221,791,1,1281.0,0.0,21.0,21.0
weekends,221,298,0,,,,
weekends,221,800,0,,,,
weekends,221,804,4,1216.25,0.0,20.0,16.0
weekends,221,818,25,822.48,0.0,13.0,42.0
weekends,221,1049,15,805.0,0.0,13.0,25.0
weekends,221,646,183,828.9945355191256,0.0,13.0,48.0
weekends,221,639,51,605.6862745098039,0.0,10.0,5.0
weekends,221,212,0,,,,
weekends,221,223,118,347.5762711864407,0.0,5.0,47.0
weekends,221,368,20,1830.7,0.0,30.0,30.0
weekends,221,807,6,1064.5,0.0,17.0,44.0
weekends,221,22,33,527.7878787878788,0.0,8.0,47.0
weekends,221,1816,25,867.6,0.0,14.0,27.0
weekends,221,82,31,777.8709677419355,0.0,12.0,57.0
weekends,221,811,65,830.1538461538462,0.0,13.0,50.0
weekends,221,798,33,818.8181818181819,0.0,13.0,38.0
weekends,221,2,17,699.8823529411765,0.0,11.0,39.0
weekends,221,645,12,1658.5,0.0,27.0,38.0
weekends,221,802,3,1098.3333333333333,0.0,18.0,18.0
weekends,221,647,17,863.1764705882352,0.0,14.0,23.0
weekends,221,216,0,,,,
weekends,221,796,25,1726.28,0.0,28.0,46.0
weekends,221,801,9,1652.5555555555557,0.0,27.0,32.0
weekends,221,1892,15,1408.4666666666667,0.0,23.0,28.0
weekends,221,36,39,976.8461538461538,0.0,16.0,16.0
weekends,221,1889,6,1671.0,0.0,27.0,51.0
weekends,221,1888,1,827.0,0.0,13.0,47.0
weekends,221,1891,2,2438.0,0.0,40.0,38.0
weekends,221,70,12,985.0,0.0,16.0,25.0
weekends,221,1890,10,2179.4,0.0,36.0,19.0
weekends,221,138,3,932.0,0.0,15.0,32.0
weekends,221,1887,6,764.5,0.0,12.0,44.0
weekends,221,1893,38,964.5263157894736,0.0,16.0,4.0
weekends,221,1894,4,1728.0,0.0,28.0,48.0
weekends,221,1895,35,806.1142857142858,0.0,13.0,26.0
weekends,221,1899,8,1342.375,0.0,22.0,22.0
weekends,221,1896,3,1266.3333333333333,0.0,21.0,6.0
weekends,221,808,0,,,,
weekends,221,1898,2,1957.5,0.0,32.0,37.0
weekends,221,1897,2,1713.5,0.0,28.0,33.0
weekends,221,1900,3,1584.0,0.0,26.0,24.0
weekends,219,215,1,1877.0,0.0,31.0,17.0
weekends,219,817,42,1125.3095238095239,0.0,18.0,45.0
weekends,219,814,9,1236.7777777777778,0.0,20.0,36.0
weekends,219,1048,23,1665.1304347826087,0.0,27.0,45.0
weekends,219,58,0,,,,
weekends,219,638,219,1610.0821917808219,0.0,26.0,50.0
weekends,219,1043,2,1884.5,0.0,31.0,24.0
weekends,219,819,1,2427.0,0.0,40.0,27.0
weekends,219,1045,3,1503.3333333333333,0.0,25.0,3.0
weekends,219,367,74,1027.3108108108108,0.0,17.0,7.0
weekends,219,7,2,1298.0,0.0,21.0,38.0
weekends,219,8,41,1024.2682926829268,0.0,17.0,4.0
weekends,219,794,5,1572.4,0.0,26.0,12.0
weekends,219,75,4,2524.0,0.0,42.0,4.0
weekends,219,815,18,1698.2777777777778,0.0,28.0,18.0
weekends,219,151,10,1162.7,0.0,19.0,22.0
weekends,219,1046,30,1082.5666666666666,0.0,18.0,2.0
weekends,219,156,4,1225.5,0.0,20.0,25.0
weekends,219,3,7,2304.1428571428573,0.0,38.0,24.0
weekends,219,49,37,1123.2162162162163,0.0,18.0,43.0
weekends,219,83,5,1799.6,0.0,29.0,59.0
weekends,219,641,4,884.75,0.0,14.0,44.0
weekends,219,789,15,2441.3333333333335,0.0,40.0,41.0
weekends,219,644,13,1021.3076923076923,0.0,17.0,1.0
weekends,219,87,89,499.46067415730334,0.0,8.0,19.0
weekends,219,220,333,778.5825825825826,0.0,12.0,58.0
weekends,219,809,42,921.3333333333334,0.0,15.0,21.0
weekends,219,150,11,840.0,0.0,14.0,0.0
weekends,219,803,9,1437.4444444444443,0.0,23.0,57.0
weekends,219,98,3,1598.0,0.0,26.0,38.0
weekends,219,795,0,,,,
weekends,219,790,7,1057.142857142857,0.0,17.0,37.0
weekends,219,640,4,1337.0,0.0,22.0,17.0
weekends,219,217,25,1378.96,0.0,22.0,58.0
weekends,219,214,29,1149.5172413793102,0.0,19.0,9.0
weekends,219,797,27,1735.1851851851852,0.0,28.0,55.0
weekends,219,221,161,589.0496894409938,0.0,9.0,49.0
weekends,219,219,102,1219.0,0.0,20.0,19.0
weekends,219,140,2,858.5,0.0,14.0,18.0
weekends,219,799,7,963.5714285714286,0.0,16.0,3.0
weekends,219,132,16,1678.1875,0.0,27.0,58.0
weekends,219,116,4,1676.75,0.0,27.0,56.0
weekends,219,1044,51,1178.9019607843138,0.0,19.0,38.0
weekends,219,117,4,1777.75,0.0,29.0,37.0
weekends,219,222,4,1419.25,0.0,23.0,39.0
weekends,219,788,8,1573.625,0.0,26.0,13.0
weekends,219,806,7,1366.4285714285713,0.0,22.0,46.0
weekends,219,24,5,1485.0,0.0,24.0,45.0
weekends,219,792,17,1663.1176470588234,0.0,27.0,43.0
weekends,219,793,9,1696.111111111111,0.0,28.0,16.0
weekends,219,812,7,1653.142857142857,0.0,27.0,33.0
weekends,219,1047,0,,,,
weekends,219,5,5,3197.0,0.0,53.0,17.0
weekends,219,157,10,1127.7,0.0,18.0,47.0
weekends,219,810,2,1637.0,0.0,27.0,17.0
weekends,219,34,2,3180.5,0.0,53.0,0.0
weekends,219,908,3,1237.6666666666667,0.0,20.0,37.0
weekends,219,816,11,1045.7272727272727,0.0,17.0,25.0
weekends,219,69,41,1129.878048780488,0.0,18.0,49.0
weekends,219,301,10,1156.5,0.0,19.0,16.0
weekends,219,642,0,,,,
weekends,219,131,6,1168.3333333333333,0.0,19.0,28.0
weekends,219,33,0,,,,
weekends,219,791,0,,,,
weekends,219,298,0,,,,
weekends,219,800,0,,,,
weekends,219,804,11,894.2727272727273,0.0,14.0,54.0
weekends,219,818,33,1201.4848484848485,0.0,20.0,1.0
weekends,219,1049,12,1005.3333333333334,0.0,16.0,45.0
weekends,219,646,168,905.1130952380952,0.0,15.0,5.0
weekends,219,639,49,803.9387755102041,0.0,13.0,23.0
weekends,219,212,0,,,,
weekends,219,223,183,585.8633879781421,0.0,9.0,45.0
weekends,219,368,86,496.1279069767442,0.0,8.0,16.0
weekends,219,807,13,623.3846153846154,0.0,10.0,23.0
weekends,219,22,60,584.25,0.0,9.0,44.0
weekends,219,1816,14,1539.4285714285713,0.0,25.0,39.0
weekends,219,82,34,1008.0294117647059,0.0,16.0,48.0
weekends,219,811,55,970.8727272727273,0.0,16.0,10.0
weekends,219,798,15,963.4666666666667,0.0,16.0,3.0
weekends,219,2,15,940.2666666666667,0.0,15.0,40.0
weekends,219,645,17,1697.8235294117646,0.0,28.0,17.0
weekends,219,802,0,,,,
weekends,219,647,20,1044.75,0.0,17.0,24.0
weekends,219,216,3,1149.3333333333333,0.0,19.0,9.0
weekends,219,796,11,1712.2727272727273,0.0,28.0,32.0
weekends,219,801,2,1583.0,0.0,26.0,23.0
weekends,219,1892,6,1497.6666666666667,0.0,24.0,57.0
weekends,219,36,38,901.0,0.0,15.0,1.0
weekends,219,1889,4,1849.25,0.0,30.0,49.0
weekends,219,1888,8,1465.25,0.0,24.0,25.0
weekends,219,1891,0,,,,
weekends,219,70,7,918.8571428571429,0.0,15.0,18.0
weekends,219,1890,5,1209.4,0.0,20.0,9.0
weekends,219,138,1,749.0,0.0,12.0,29.0
weekends,219,1887,6,1049.6666666666667,0.0,17.0,29.0
weekends,219,1893,14,910.7857142857143,0.0,15.0,10.0
weekends,219,1894,1,1937.0,0.0,32.0,17.0
weekends,219,1895,23,969.4347826086956,0.0,16.0,9.0
weekends,219,1899,13,619.6923076923077,0.0,10.0,19.0
weekends,219,1896,0,,,,
weekends,219,808,0,,,,
weekends,219,1898,2,1634.5,0.0,27.0,14.0
weekends,219,1897,4,1566.25,0.0,26.0,6.0
weekends,219,1900,0,,,,
weekends,140,215,0,,,,
weekends,140,817,2,331.0,0.0,5.0,31.0
weekends,140,814,1,557.0,0.0,9.0,17.0
weekends,140,1048,0,,,,
weekends,140,58,0,,,,
weekends,140,638,2,721.5,0.0,12.0,1.0
weekends,140,1043,3,1257.0,0.0,20.0,57.0
weekends,140,819,1,1760.0,0.0,29.0,20.0
weekends,140,1045,3,713.6666666666666,0.0,11.0,53.0
weekends,140,367,1,1137.0,0.0,18.0,57.0
weekends,140,7,0,,,,
weekends,140,8,1,606.0,0.0,10.0,6.0
weekends,140,794,1,1013.0,0.0,16.0,53.0
weekends,140,75,0,,,,
weekends,140,815,1,933.0,0.0,15.0,33.0
weekends,140,151,0,,,,
weekends,140,1046,6,945.0,0.0,15.0,45.0
weekends,140,156,0,,,,
weekends,140,3,4,1189.75,0.0,19.0,49.0
weekends,140,49,3,309.3333333333333,0.0,5.0,9.0
weekends,140,83,2,469.0,0.0,7.0,49.0
weekends,140,641,2,144.5,0.0,2.0,24.0
weekends,140,789,0,,,,
weekends,140,644,1,561.0,0.0,9.0,21.0
weekends,140,87,0,,,,
weekends,140,220,1,1605.0,0.0,26.0,45.0
weekends,140,809,5,836.2,0.0,13.0,56.0
weekends,140,150,0,,,,
weekends,140,803,3,795.3333333333334,0.0,13.0,15.0
weekends,140,98,1,391.0,0.0,6.0,31.0
weekends,140,795,2,600.5,0.0,10.0,0.0
weekends,140,790,4,262.25,0.0,4.0,22.0
weekends,140,640,0,,,,
weekends,140,217,0,,,,
weekends,140,214,0,,,,
weekends,140,797,4,1000.25,0.0,16.0,40.0
weekends,140,221,4,1168.25,0.0,19.0,28.0
weekends,140,219,0,,,,
weekends,140,140,10,613.4,0.0,10.0,13.0
weekends,140,799,1,491.0,0.0,8.0,11.0
weekends,140,132,2,1244.0,0.0,20.0,44.0
weekends,140,116,0,,,,
weekends,140,1044,3,1805.6666666666667,0.0,30.0,5.0
weekends,140,117,0,,,,
weekends,140,222,0,,,,
weekends,140,788,1,881.0,0.0,14.0,41.0
weekends,140,806,0,,,,
weekends,140,24,1,1099.0,0.0,18.0,19.0
weekends,140,792,2,948.5,0.0,15.0,48.0
weekends,140,793,0,,,,
weekends,140,812,1,1085.0,0.0,18.0,5.0
weekends,140,1047,0,,,,
weekends,140,5,0,,,,
weekends,140,157,4,674.0,0.0,11.0,14.0
weekends,140,810,1,276.0,0.0,4.0,36.0
weekends,140,34,0,,,,
weekends,140,908,1,1782.0,0.0,29.0,42.0
weekends,140,816,0,,,,
weekends,140,69,3,334.0,0.0,5.0,34.0
weekends,140,301,0,,,,
weekends,140,642,0,,,,
weekends,140,131,0,,,,
weekends,140,33,0,,,,
weekends,140,791,0,,,,
weekends,140,298,0,,,,
weekends,140,800,0,,,,
weekends,140,804,1,2401.0,0.0,40.0,1.0
weekends,140,818,0,,,,
weekends,140,1049,0,,,,
weekends,140,646,1,322.0,0.0,5.0,22.0
weekends,140,639,0,,,,
weekends,140,212,0,,,,
weekends,140,223,2,2378.0,0.0,39.0,38.0
weekends,140,368,0,,,,
weekends,140,807,1,1342.0,0.0,22.0,22.0
weekends,140,22,0,,,,
weekends,140,1816,0,,,,
weekends,140,82,2,230.5,0.0,3.0,50.0
weekends,140,811,1,2411.0,0.0,40.0,11.0
weekends,140,798,2,279.0,0.0,4.0,39.0
weekends,140,2,0,,,,
weekends,140,645,1,581.0,0.0,9.0,41.0
weekends,140,802,0,,,,
weekends,140,647,1,941.0,0.0,15.0,41.0
weekends,140,216,0,,,,
weekends,140,796,5,1182.8,0.0,19.0,42.0
weekends,140,801,2,577.5,0.0,9.0,37.0
weekends,140,1892,0,,,,
weekends,140,36,0,,,,
weekends,140,1889,2,769.0,0.0,12.0,49.0
weekends,140,1888,1,666.0,0.0,11.0,6.0
weekends,140,1891,0,,,,
weekends,140,70,0,,,,
weekends,140,1890,0,,,,
weekends,140,138,0,,,,
weekends,140,1887,0,,,,
weekends,140,1893,0,,,,
weekends,140,1894,0,,,,
weekends,140,1895,0,,,,
weekends,140,1899,0,,,,
weekends,140,1896,0,,,,
weekends,140,808,0,,,,
weekends,140,1898,0,,,,
weekends,140,1897,0,,,,
weekends,140,1900,0,,,,
weekends,799,215,1,843.0,0.0,14.0,3.0
weekends,799,817,14,478.64285714285717,0.0,7.0,58.0
weekends,799,814,8,730.25,0.0,12.0,10.0
weekends,799,1048,17,675.7058823529412,0.0,11.0,15.0
weekends,799,58,1,934.0,0.0,15.0,34.0
weekends,799,638,9,247.55555555555554,0.0,4.0,7.0
weekends,799,1043,1,754.0,0.0,12.0,34.0
weekends,799,819,1,1007.0,0.0,16.0,47.0
weekends,799,1045,4,965.25,0.0,16.0,5.0
weekends,799,367,19,450.10526315789474,0.0,7.0,30.0
weekends,799,7,4,410.5,0.0,6.0,50.0
weekends,799,8,7,197.71428571428572,0.0,3.0,17.0
weekends,799,794,1,719.0,0.0,11.0,59.0
weekends,799,75,0,,,,
weekends,799,815,9,1736.7777777777778,0.0,28.0,56.0
weekends,799,151,6,104.5,0.0,1.0,44.0
weekends,799,1046,26,373.5,0.0,6.0,13.0
weekends,799,156,7,786.2857142857143,0.0,13.0,6.0
weekends,799,3,3,1396.6666666666667,0.0,23.0,16.0
weekends,799,49,17,401.88235294117646,0.0,6.0,41.0
weekends,799,83,7,451.7142857142857,0.0,7.0,31.0
weekends,799,641,2,197.0,0.0,3.0,17.0
weekends,799,789,5,505.4,0.0,8.0,25.0
weekends,799,644,5,460.8,0.0,7.0,40.0
weekends,799,87,7,1170.4285714285713,0.0,19.0,30.0
weekends,799,220,37,262.56756756756755,0.0,4.0,22.0
weekends,799,809,23,601.7826086956521,0.0,10.0,1.0
weekends,799,150,8,543.125,0.0,9.0,3.0
weekends,799,803,5,593.0,0.0,9.0,53.0
weekends,799,98,12,541.9166666666666,0.0,9.0,1.0
weekends,799,795,3,651.0,0.0,10.0,51.0
weekends,799,790,10,514.7,0.0,8.0,34.0
weekends,799,640,0,,,,
weekends,799,217,3,218.0,0.0,3.0,38.0
weekends,799,214,9,830.4444444444445,0.0,13.0,50.0
weekends,799,797,13,1208.923076923077,0.0,20.0,8.0
weekends,799,221,14,803.7142857142857,0.0,13.0,23.0
weekends,799,219,5,1207.8,0.0,20.0,7.0
weekends,799,140,1,308.0,0.0,5.0,8.0
weekends,799,799,18,743.7777777777778,0.0,12.0,23.0
weekends,799,132,14,437.2142857142857,0.0,7.0,17.0
weekends,799,116,0,,,,
weekends,799,1044,22,900.0,0.0,15.0,0.0
weekends,799,117,4,920.75,0.0,15.0,20.0
weekends,799,222,1,896.0,0.0,14.0,56.0
weekends,799,788,9,930.1111111111111,0.0,15.0,30.0
weekends,799,806,3,1409.6666666666667,0.0,23.0,29.0
weekends,799,24,3,1652.3333333333333,0.0,27.0,32.0
weekends,799,792,4,882.5,0.0,14.0,42.0
weekends,799,793,1,1209.0,0.0,20.0,9.0
weekends,799,812,4,888.75,0.0,14.0,48.0
weekends,799,1047,0,,,,
weekends,799,5,1,900.0,0.0,15.0,0.0
weekends,799,157,6,605.3333333333334,0.0,10.0,5.0
weekends,799,810,1,498.0,0.0,8.0,18.0
weekends,799,34,1,926.0,0.0,15.0,26.0
weekends,799,908,1,319.0,0.0,5.0,19.0
weekends,799,816,6,395.1666666666667,0.0,6.0,35.0
weekends,799,69,11,411.45454545454544,0.0,6.0,51.0
weekends,799,301,1,401.0,0.0,6.0,41.0
weekends,799,642,0,,,,
weekends,799,131,12,363.4166666666667,0.0,6.0,3.0
weekends,799,33,0,,,,
weekends,799,791,0,,,,
weekends,799,298,0,,,,
weekends,799,800,0,,,,
weekends,799,804,3,256.0,0.0,4.0,16.0
weekends,799,818,4,233.75,0.0,3.0,53.0
weekends,799,1049,10,302.4,0.0,5.0,2.0
weekends,799,646,22,559.0454545454545,0.0,9.0,19.0
weekends,799,639,10,587.8,0.0,9.0,47.0
weekends,799,212,0,,,,
weekends,799,223,9,605.0,0.0,10.0,5.0
weekends,799,368,2,732.5,0.0,12.0,12.0
weekends,799,807,4,913.25,0.0,15.0,13.0
weekends,799,22,5,665.8,0.0,11.0,5.0
weekends,799,1816,5,250.8,0.0,4.0,10.0
weekends,799,82,4,722.0,0.0,12.0,2.0
weekends,799,811,4,599.0,0.0,9.0,59.0
